Index,Balance,Price,Q,Name,UID,Bounty,Q_Max,Time
738,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
739,8957.0,100.0,99,33% MTGO / 50% TIX,6063,50,59,2017-01-24 13:26:46.856000
741,33537.0,100.0,12,+25% BOUNTY MTGO TOO,170056,25,268,2017-01-24 13:26:46.856000
742,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-24 13:26:46.856000
743,18643.0,100.0,40,+5% PAPER/+30% MTGO,165403,30,143,2017-01-24 13:26:46.856000
746,1400.0,100.0,55,35% BONUS ON ALL,101461,35,10,2017-01-24 13:26:46.856000
750,11784.0,100.0,20,D MONEY +100% MTGO,2583,100,58,2017-01-24 13:26:46.856000
752,164009.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1312,2017-01-24 13:26:46.856000
753,148093.0,100.0,87,DDG MTGO 25%+TIX,123337,25,1184,2017-01-24 13:26:46.856000
754,52192.0,100.0,98,+25%-45% ON WANTS,129638,45,359,2017-01-24 13:26:46.856000
758,39605.0,100.0,49,MTGO 30% BONUS!!!,51970,30,304,2017-01-24 13:26:46.856000
761,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-24 13:26:46.856000
763,664.0,100.0,10,+15%-60% ONALL CWMTG,142401,60,4,2017-01-24 13:26:46.856000
765,117255.0,100.0,1,DARKWING (NOW +10%),68562,10,1065,2017-01-24 13:26:46.856000
772,1466.0,100.0,24,TIX+100% PLZ READ,10063,100,7,2017-01-24 13:26:46.856000
774,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-24 13:26:46.856000
784,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
785,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
786,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
790,23954.0,100.0,20,BENOLITAS +15%,64704,15,208,2017-01-24 13:26:46.856000
793,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-24 13:26:46.856000
794,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-24 13:26:46.856000
800,18981.0,100.0,99,+30%MTGO +20%ALL,38574,30,146,2017-01-24 13:26:46.856000
801,790.0,100.0,97,HAVES 25%MTGO 50%COS,35487,50,5,2017-01-24 13:26:46.856000
824,18601.0,100.0,99,30% MTGO 30%BOOSTERS,100457,30,143,2017-01-24 13:26:46.856000
830,638.0,100.0,99,+20% ALL! TIX + 120%,71074,120,2,2017-01-24 13:26:46.856000
831,638.0,100.0,99,+20% ALL! TIX + 120%,71074,120,2,2017-01-24 13:26:46.856000
833,9259.0,100.0,50,+50%MTGO +120%TIX,138603,120,42,2017-01-24 13:26:46.856000
839,73840.0,100.0,99,20% DREDGE,121223,20,615,2017-01-24 13:26:46.856000
847,7390.0,100.0,34,+30% TIX +30% MTGO,90795,30,56,2017-01-24 13:26:46.856000
849,76765.0,100.0,99,25% MTGO BONUS,33477,25,614,2017-01-24 13:26:46.856000
851,9152.0,100.0,25,15%ALLCARDREQUESTED,79044,15,79,2017-01-24 13:26:46.856000
852,9591.0,100.0,34,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
856,21894.0,100.0,99,DRE (+20% ALL),104807,20,182,2017-01-24 13:26:46.856000
857,6765.0,100.0,99,25% BONUS ON ALL,53026,25,54,2017-01-24 13:26:46.856000
861,24021.0,100.0,15,MAX+80% TIX+15% WANT,143298,80,133,2017-01-24 13:26:46.856000
863,22047.0,100.0,99,BRONOLAN 30%MTGO,51413,30,169,2017-01-24 13:26:46.856000
864,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-24 13:26:46.856000
865,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-24 13:26:46.856000
866,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-24 13:26:46.856000
869,9591.0,100.0,76,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
882,2900.0,100.0,99,DANNYSIMS (10-20%),34388,20,24,2017-01-24 13:26:46.856000
885,2243.0,100.0,50,40% BONUS ON TICKETS,94099,40,16,2017-01-24 13:26:46.856000
889,601.0,100.0,67,70%TIX,113928,70,3,2017-01-24 13:26:46.856000
891,3535.0,100.0,10,+25% ON ALL WANTS.,974,25,28,2017-01-24 13:26:46.856000
892,601.0,100.0,99,70%TIX,113928,70,3,2017-01-24 13:26:46.856000
894,26631.0,100.0,30,+40% ON ALL WANTS!!,134404,40,190,2017-01-24 13:26:46.856000
898,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
899,9591.0,100.0,81,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
900,676.0,100.0,4,CHR15+15%+MTGO BONUS,66671,15,5,2017-01-24 13:26:46.856000
901,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
902,9591.0,100.0,1,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
903,12075.0,100.0,50,+40% BOUNTY,25682,40,86,2017-01-24 13:26:46.856000
906,1025.0,100.0,1,"DMZB, 20% BONUS MTGO",161811,20,8,2017-01-24 13:26:46.856000
908,5969.0,100.0,20,+30%PAPER +50%MTGO,1505,50,39,2017-01-24 13:26:46.856000
912,32903.0,100.0,60,ANGELMAGIC 120% 4TIX,37773,120,149,2017-01-24 13:26:46.856000
913,5160.0,100.0,99,NISUS (30% BONUS),36578,30,39,2017-01-24 13:26:46.856000
918,6336.0,100.0,99,40% TIX REST 20-100%,81190,100,31,2017-01-24 13:26:46.856000
927,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-24 13:26:46.856000
929,1326.0,100.0,99,45% MTGO 100% TIX,92554,100,6,2017-01-24 13:26:46.856000
932,74641.0,100.0,30,RATHJI 10% OR RECIP,36439,10,678,2017-01-24 13:26:46.856000
933,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-24 13:26:46.856000
934,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-24 13:26:46.856000
935,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-24 13:26:46.856000
942,6630.0,100.0,30,KBOY (30%BONUS),35030,30,51,2017-01-24 13:26:46.856000
947,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
948,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
949,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
950,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
953,12414.0,100.0,99,BETARAYRYAN39%BONUS,17163,39,89,2017-01-24 13:26:46.856000
961,9591.0,100.0,99,+50% ALL! TIX + 150%,9169,150,38,2017-01-24 13:26:46.856000
962,50245.0,100.0,15,PAXTON +15-20%,19054,20,418,2017-01-24 13:26:46.856000
964,8130.0,100.0,30,CLAKIN50%MTGO100%TIX,105056,100,40,2017-01-24 13:26:46.856000
0,790.0,100.0,97,HAVES 25%MTGO 50%COS,35487,50,5,2017-01-27 00:06:05.255000
1,9935.0,100.0,50,MOUX (+20% ON WANTS),57183,20,82,2017-01-27 00:06:05.255000
10,23665.0,100.0,50,20% BONUS - SP OK,150159,20,197,2017-01-27 00:06:05.255000
15,4943.0,100.0,5,FUZZYJCT(+10-30%ALL),86600,30,38,2017-01-27 00:06:05.255000
18,3005.0,100.0,20,15% BONUS TIX,17977,15,26,2017-01-27 00:06:05.255000
19,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-27 00:06:05.255000
21,20218.0,100.0,99,SEATHIEF 20% ON ALL,47013,20,168,2017-01-27 00:06:05.255000
28,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
29,3746.0,100.0,1,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
33,1068.0,100.0,20,10% ALL!,102596,10,9,2017-01-27 00:06:05.255000
34,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
35,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
37,20575.0,100.0,99,DMR +20%,164333,20,171,2017-01-27 00:06:05.255000
39,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
40,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
41,19735.0,100.0,99,DAVE BONUSES 30%,48558,30,151,2017-01-27 00:06:05.255000
42,340.0,100.0,10,PEDROFULL 30%BONUS*,163565,30,2,2017-01-27 00:06:05.255000
47,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
52,3746.0,100.0,77,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
55,996.0,100.0,1,AETHER HUBS+15%,123268,15,8,2017-01-27 00:06:05.255000
62,11976.0,100.0,20,+25%FOILS +10/20%ALL,93487,25,95,2017-01-27 00:06:05.255000
63,5643.0,100.0,99,SLAPMASTER MAGE 50%,118144,50,37,2017-01-27 00:06:05.255000
67,10971.0,100.0,40,KURDT30%MTGO 65% TIX,68318,65,66,2017-01-27 00:06:05.255000
76,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-27 00:06:05.255000
77,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
79,38263.0,100.0,88,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
82,16816.0,100.0,20,SONOFTHEKING(+20%),172891,20,140,2017-01-27 00:06:05.255000
86,15054.0,100.0,50,TIEGSTER180%BONUSTIX,84908,180,53,2017-01-27 00:06:05.255000
87,1632.0,100.0,99,SKURKEFINN 50% BONUS,28681,50,10,2017-01-27 00:06:05.255000
95,12667.0,100.0,50,30% BOUNTY ALL!,118143,30,97,2017-01-27 00:06:05.255000
96,41316.0,100.0,99,10-15%BONUS FOR LAND,79689,15,359,2017-01-27 00:06:05.255000
101,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-27 00:06:05.255000
105,18093.0,100.0,50,20% EXTRA FOR TIX,151714,20,150,2017-01-27 00:06:05.255000
108,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
109,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
110,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
111,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
113,4560.0,100.0,46,50% TIX MOL,170836,50,30,2017-01-27 00:06:05.255000
115,17888.0,100.0,10,TYROLE +30%,3657,30,137,2017-01-27 00:06:05.255000
116,16967.0,100.0,71,+100% TIX +50% PAPER,5260,100,84,2017-01-27 00:06:05.255000
117,732.0,100.0,4,30% BONUS - READ,173813,30,5,2017-01-27 00:06:05.255000
121,860.0,100.0,37,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-27 00:06:05.255000
123,2246.0,100.0,99,MR.WIZARD +100% TIX,90667,100,11,2017-01-27 00:06:05.255000
126,19186.0,100.0,20,+20% FOR ALL WANTS!!,149862,20,159,2017-01-27 00:06:05.255000
128,177115.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1416,2017-01-27 00:06:05.255000
129,5813.0,100.0,50,DILZZZ 20% #DISCORD,18829,20,48,2017-01-27 00:06:05.255000
132,409.0,100.0,47,JET 100% MTGO TIX,15823,100,2,2017-01-27 00:06:05.255000
135,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
136,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
137,38263.0,100.0,1,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
141,14509.0,100.0,20,ZLEPT +25-50% ON ALL,6952,50,96,2017-01-27 00:06:05.255000
148,593.0,100.0,20,CHR15+10%+MTGO BONUS,66671,10,5,2017-01-27 00:06:05.255000
152,14979.0,100.0,99,ESPERFERRO +10% ALL,43306,10,136,2017-01-27 00:06:05.255000
153,1177.0,100.0,99,50% BONUS EVERYTHING,70671,50,7,2017-01-27 00:06:05.255000
156,34342.0,100.0,30,30% BONUS ON ALL YOM,139709,30,264,2017-01-27 00:06:05.255000
170,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-27 00:06:05.255000
176,338.0,100.0,2,DUSTY10%ONFOIL BLAND,170796,10,3,2017-01-27 00:06:05.255000
177,1937.0,100.0,99,DANNYSIMS (10-20%),34388,20,16,2017-01-27 00:06:05.255000
182,4131.0,100.0,98,80% BONUS 4 TIX !!,55237,80,22,2017-01-27 00:06:05.255000
183,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-27 00:06:05.255000
184,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-27 00:06:05.255000
186,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-27 00:06:05.255000
187,13464.0,100.0,99,+30%GAMRAJ,101416,30,103,2017-01-27 00:06:05.255000
188,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
191,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
192,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
194,13657.0,100.0,99,+30% ALL WANTS!!,37605,30,105,2017-01-27 00:06:05.255000
196,35961.0,100.0,99,500% BONUS ON TIX,148435,500,59,2017-01-27 00:06:05.255000
204,7869.0,100.0,70,10% ALL MTGO,9591,10,71,2017-01-27 00:06:05.255000
207,33825.0,100.0,99,+100% ON TIX,124236,100,169,2017-01-27 00:06:05.255000
212,33665.0,100.0,99,30%-100% BONUS,5107,100,168,2017-01-27 00:06:05.255000
213,1166.0,100.0,99,45% MTGO 100% TIX,92554,100,5,2017-01-27 00:06:05.255000
214,836105.0,100.0,99,KOALAPANDA + 15% ALL,30020,15,7270,2017-01-27 00:06:05.255000
223,9136.0,100.0,25,SCOTT7 15%BONUS!,160117,15,79,2017-01-27 00:06:05.255000
232,10866.0,100.0,99,NEIL R +15%FOR FOW,92484,15,94,2017-01-27 00:06:05.255000
237,4981.0,100.0,5,CHAUNCYJAY(+100%TIX),108746,100,24,2017-01-27 00:06:05.255000
241,25865.0,100.0,30,+40% ON ALL WANTS!!,134404,40,184,2017-01-27 00:06:05.255000
242,31449.0,100.0,12,+25% BOUNTY MTGO TOO,170056,25,251,2017-01-27 00:06:05.255000
243,1166.0,100.0,99,45% MTGO 100% TIX,92554,100,5,2017-01-27 00:06:05.255000
250,1298.0,100.0,10,TRUGAMER - TIX + 29%,115283,29,10,2017-01-27 00:06:05.255000
251,860.0,100.0,55,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-27 00:06:05.255000
252,28551.0,100.0,99,20% BONUS ALWAYS,140579,20,237,2017-01-27 00:06:05.255000
253,145832.0,100.0,88,PETER TWIEG +30% ALL,6918,30,1121,2017-01-27 00:06:05.255000
255,16460.0,100.0,77,35% BONUS ALL CARDS!,93240,35,121,2017-01-27 00:06:05.255000
256,74641.0,100.0,30,RATHJI 10% OR RECIP,36439,10,678,2017-01-27 00:06:05.255000
257,1177.0,100.0,99,50% BONUS EVERYTHING,70671,50,7,2017-01-27 00:06:05.255000
267,489.0,100.0,10,110% ON TIX,130631,110,2,2017-01-27 00:06:05.255000
270,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-27 00:06:05.255000
271,40730.0,100.0,1,WKDWRLOCK 30% BNTY,5620,30,313,2017-01-27 00:06:05.255000
276,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
277,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
278,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
280,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
281,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
293,6414.0,100.0,50,10% ON ALL WNTS,54423,10,58,2017-01-27 00:06:05.255000
302,32805.0,100.0,99,10% BONUS 4 U,32523,10,298,2017-01-27 00:06:05.255000
304,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-27 00:06:05.255000
305,9853.0,100.0,99,20% BONUS TIX MTGO,27929,20,82,2017-01-27 00:06:05.255000
306,183.0,100.0,99,40% ON ALL,6931,40,1,2017-01-27 00:06:05.255000
309,38263.0,100.0,34,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
317,6630.0,100.0,30,KBOY (30%BONUS),35030,30,51,2017-01-27 00:06:05.255000
322,38263.0,100.0,76,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
323,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
324,945.0,100.0,20,25-30% BONUS SINGLES,143807,30,7,2017-01-27 00:06:05.255000
325,9076.0,100.0,99,UP TO 40% ON WANTS,43368,40,64,2017-01-27 00:06:05.255000
329,4858.0,100.0,45,+50%MTGO/+120%TIX,131331,120,22,2017-01-27 00:06:05.255000
332,11830.0,100.0,25,ROSE3(UPTO15%BONUS),12014,15,102,2017-01-27 00:06:05.255000
334,42243.0,100.0,99,+20% ALL +50% TOKENS,171534,50,281,2017-01-27 00:06:05.255000
335,177115.0,100.0,99,UNDTERRED 25% BONUS,90992,25,1416,2017-01-27 00:06:05.255000
339,58442.0,100.0,99,20% BONUS FOR NM/M,96972,20,487,2017-01-27 00:06:05.255000
350,7663.0,100.0,99,GATOR 50% BONUS,6991,50,51,2017-01-27 00:06:05.255000
352,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-27 00:06:05.255000
353,27118.0,100.0,99,BONUS 50% ON WANTS,133326,50,180,2017-01-27 00:06:05.255000
358,18655.0,100.0,99,+20% EVENT TIX,114475,20,155,2017-01-27 00:06:05.255000
362,18331.0,100.0,99,OLIVERGIBSON +45%,120124,45,126,2017-01-27 00:06:05.255000
363,8348.0,100.0,25,LEO 10%ALL 100%TICKS,147326,100,41,2017-01-27 00:06:05.255000
364,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
365,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
366,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
367,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
375,53560.0,100.0,98,+30%-50% ON WANTS,129638,50,357,2017-01-27 00:06:05.255000
379,5160.0,100.0,99,NISUS (30% BONUS),36578,30,39,2017-01-27 00:06:05.255000
389,28868.0,100.0,29,+50%MTGO / +120%TIX!,49304,120,131,2017-01-27 00:06:05.255000
391,4701.0,100.0,50,MFOERT (10-30%),78546,30,36,2017-01-27 00:06:05.255000
394,148093.0,100.0,87,DDG MTGO 25%+TIX,123337,25,1184,2017-01-27 00:06:05.255000
401,3198.0,100.0,30,ROOK +15% ON TICKETS,8357,15,27,2017-01-27 00:06:05.255000
402,107045.0,100.0,98,PLUS (10% BONUS ALL),99003,10,973,2017-01-27 00:06:05.255000
406,15797.0,100.0,28,PHOENIXKANE ~ 10%,92057,10,143,2017-01-27 00:06:05.255000
407,4474.0,100.0,10,25% BONUS,63912,25,35,2017-01-27 00:06:05.255000
409,83315.0,100.0,60,SYRREIHT WTB TX @35%,51222,35,617,2017-01-27 00:06:05.255000
410,7519.0,100.0,15,FIRE +80% ON TICKETS,95756,80,41,2017-01-27 00:06:05.255000
414,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
418,38263.0,100.0,81,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
419,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
420,38263.0,100.0,1,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
422,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
423,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
424,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
427,8400.0,100.0,94,160%FORMTGOTIX,165960,160,32,2017-01-27 00:06:05.255000
430,27329.0,100.0,99,25% BONUS OVER 500,6561,25,218,2017-01-27 00:06:05.255000
431,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
433,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
434,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
435,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
436,601.0,100.0,47,70%TIX,113928,70,3,2017-01-27 00:06:05.255000
440,40542.0,100.0,99,+60% (NON-PROMOTED),49279,60,253,2017-01-27 00:06:05.255000
441,5266.0,100.0,20,STATICPO-20%BONUS,15736,20,43,2017-01-27 00:06:05.255000
443,3067.0,100.0,99,+10% ALL CARDZ,81088,10,27,2017-01-27 00:06:05.255000
446,18436.0,100.0,20,YMS 50% MTGO 50% TIX,38968,50,122,2017-01-27 00:06:05.255000
447,601.0,100.0,67,70%TIX,113928,70,3,2017-01-27 00:06:05.255000
449,1154.0,100.0,10,TANGO(15-20%BONUS),120562,20,9,2017-01-27 00:06:05.255000
453,9645.0,100.0,24,SARLUND 20% WANT,128428,20,80,2017-01-27 00:06:05.255000
456,9352.0,100.0,99,DARXIDE (+20% - 25%),53835,25,74,2017-01-27 00:06:05.255000
462,16029.0,100.0,99,CUBELANDS 50% BONUS,11887,50,106,2017-01-27 00:06:05.255000
463,1809.0,100.0,14,100% BONUS TIX MTGO,42227,100,9,2017-01-27 00:06:05.255000
464,836.0,100.0,20,30% BONUS ON DORAN,144635,30,6,2017-01-27 00:06:05.255000
466,1166.0,100.0,99,45% MTGO 100% TIX,92554,100,5,2017-01-27 00:06:05.255000
468,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
469,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
470,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
471,42637.0,100.0,10,+20%ONALLWANTS!,164344,20,355,2017-01-27 00:06:05.255000
484,4974.0,100.0,50,WOODEND 25% ON MTGO,1803,25,39,2017-01-27 00:06:05.255000
487,8482.0,100.0,50,WICKET 35% BONUS ALL,61077,35,62,2017-01-27 00:06:05.255000
488,19299.0,100.0,99,+20% JEREMY,135373,20,160,2017-01-27 00:06:05.255000
494,1466.0,100.0,24,TIX+100% PLZ READ,10063,100,7,2017-01-27 00:06:05.255000
497,530.0,100.0,1,DIBIMTG 20%TIX,169443,20,4,2017-01-27 00:06:05.255000
498,157204.0,100.0,99,+30% MTGO/+20% PAPER,7323,30,1209,2017-01-27 00:06:05.255000
499,1319.0,100.0,12,DGN +60%,66302,60,8,2017-01-27 00:06:05.255000
500,3746.0,100.0,99,+20% ALL! TIX + 120%,71074,120,17,2017-01-27 00:06:05.255000
502,4891.0,100.0,48,CRAZY 10%-20% BONUS!,64003,20,40,2017-01-27 00:06:05.255000
504,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-27 00:06:05.255000
507,5811.0,100.0,66,DURNZANS(+25% ALL),28437,25,46,2017-01-27 00:06:05.255000
508,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
509,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
510,21624.0,100.0,99,+50%TIX+20%OTHER,157280,50,144,2017-01-27 00:06:05.255000
512,21547.0,100.0,99,+50% ON SAHEELI!,123699,50,143,2017-01-27 00:06:05.255000
514,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
515,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
530,35961.0,100.0,99,500% BONUS ON TIX,148435,500,59,2017-01-27 00:06:05.255000
532,7514.0,100.0,10,DR. MAGIC 30% MTGO,32179,30,57,2017-01-27 00:06:05.255000
533,5166.0,100.0,15,+25%MODERN,4298,25,41,2017-01-27 00:06:05.255000
544,34380.0,100.0,99,+35% BONUS ALL,102511,35,254,2017-01-27 00:06:05.255000
546,14630.0,100.0,99,MCQUACKS+50% ON ALL,18500,50,97,2017-01-27 00:06:05.255000
548,8957.0,100.0,99,33% MTGO / 50% TIX,6063,50,59,2017-01-27 00:06:05.255000
553,38025.0,100.0,99,30% MTGO WANTS,42242,30,292,2017-01-27 00:06:05.255000
556,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
557,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
558,65848.0,100.0,50,LUNARCH(+35% TIX),87189,35,487,2017-01-27 00:06:05.255000
563,860.0,100.0,27,+50%MGO/350PP ANYTIX,118605,50,5,2017-01-27 00:06:05.255000
564,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
572,11611.0,100.0,99,NEW2EDH +10%,143551,10,105,2017-01-27 00:06:05.255000
573,1063.0,100.0,50,20% FOR ALL WANTS,50416,20,8,2017-01-27 00:06:05.255000
577,6029.0,100.0,5,CHRIS (25% BONUS),141108,25,48,2017-01-27 00:06:05.255000
579,9515.0,100.0,50,+25% ON ALL TRADES,46129,25,76,2017-01-27 00:06:05.255000
581,5139.0,100.0,25,PIGEONOFDOOM +20%,164958,20,42,2017-01-27 00:06:05.255000
585,26308.0,100.0,84,20-35% BONUSES!,121957,35,194,2017-01-27 00:06:05.255000
588,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
591,16994.0,100.0,99,15% BONUS,156479,15,147,2017-01-27 00:06:05.255000
592,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
595,38263.0,100.0,99,+50% ALL! TIX + 150%,9169,150,153,2017-01-27 00:06:05.255000
596,8509.0,100.0,15,EVERYTHING30%BONUS,91498,30,65,2017-01-27 00:06:05.255000
597,11989.0,100.0,20,TIX200PPEACH50%RHINO,150834,50,79,2017-01-27 00:06:05.255000
601,19406.0,100.0,10,"+10% STD/+20MOD,PATH",108529,10,176,2017-01-27 00:06:05.255000
610,15109.0,100.0,99,SCABER 15%BONUS,51179,15,131,2017-01-27 00:06:05.255000
615,8357.0,100.0,20,DECIPIO - 15% BONUS,134314,15,72,2017-01-27 00:06:05.255000
617,22910.0,100.0,99,"+50% CARDS, 30% MTGO",146333,50,152,2017-01-27 00:06:05.255000
